ATP,Location,Tournament,date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,,,,,,
39,London,Wimbledon,28/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Del Potro J.M.,Robert S.,165,79,320,702,6,1,7,5,6,0,,,,,3,0,Completed,1.12,6,1.12,5,1.12,6,1.16,6.16,1.16,6.5,1.13,5.85,,
39,London,Wimbledon,28/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Bautista Agut R.,Thompson J.,15,88,2150,657,6,3,6,3,6,3,,,,,3,0,Completed,1.1,7,1.11,5.25,1.1,7,1.11,8.26,1.12,8.26,1.1,7.09,,
39,London,Wimbledon,28/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Murray A.,Broady L.,2,235,8915,224,6,2,6,3,6,4,,,,,3,0,Completed,1.005,34,1.01,12,1,34,1.01,51,1.02,51,1.01,26.09,,
39,London,Wimbledon,28/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Muller G.,Giraldo S.,39,129,1090,464,4,6,6,7,7,6,6,3,15,13,3,2,Completed,1.08,8,1.09,6,1.1,7,1.08,10.44,1.12,10.44,1.08,8.09,,
39,London,Wimbledon,29/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Berdych T.,Dodig I.,9,74,2950,724,7,6,5,7,6,1,7,6,,,3,1,Completed,1.1,7,1.1,5.75,1.11,6.5,1.09,9.35,1.12,9.35,1.09,7.38,,
39,London,Wimbledon,29/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Thiem D.,Mayer F.,8,80,3175,696,7,5,6,4,6,4,,,,,3,0,Completed,1.33,3.5,1.38,2.8,1.36,3,1.34,3.56,1.38,3.56,1.34,3.24,,
39,London,Wimbledon,29/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Tomic B.,Verdasco F.,19,53,1760,900,4,6,6,3,6,3,3,6,6,4,3,2,Completed,1.44,2.75,1.48,2.45,1.44,2.75,1.39,3.28,1.5,3.28,1.44,2.76,,
39,London,Wimbledon,29/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Vesely J.,Sijsling I.,64,118,780,523,6,2,6,4,7,6,,,,,3,0,Completed,1.72,2.1,1.7,2,1.73,2,1.81,2.11,1.83,2.23,1.73,2.08,,
39,London,Wimbledon,29/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Albot R.,Elias G.,110,92,544,647,3,6,6,2,7,5,6,4,,,3,1,Completed,1.28,3.75,1.28,3.2,1.3,3.5,1.28,4.12,1.33,4.13,1.27,3.77,,
39,London,Wimbledon,29/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Zverev A.,Mathieu P.H.,28,59,1385,845,6,3,6,4,6,2,,,,,3,0,Completed,1.16,5,1.16,4.25,1.2,4.5,1.17,5.99,1.2,6.34,1.15,5.38,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Barton M.,Olivetti A.,248,793,212,24,6,7,7,6,6,3,6,7,14,12,3,2,Completed,1.5,2.62,1.45,2.55,1.5,2.5,1.53,2.7,1.53,2.7,1.5,2.58,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Fognini F.,Delbonis F.,35,38,1170,1105,6,4,1,6,6,7,6,2,6,3,3,2,Completed,1.33,3.4,1.28,3.2,1.33,3.4,1.38,3.33,1.38,3.4,1.34,3.23,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Isner J.,Baghdatis M.,17,40,2055,1085,7,6,7,6,6,3,,,,,3,0,Completed,1.4,2.75,1.42,2.65,1.4,3,1.4,3.22,1.44,3.25,1.38,3,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Pouille L.,Copil M.,30,174,1311,311,6,4,4,6,6,4,6,1,,,3,1,Completed,2.25,1.61,2.15,1.62,2.2,1.62,2.29,1.7,2.35,1.77,2.21,1.65,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Young D.,Mayer L.,69,90,757,650,6,4,7,5,3,6,6,3,,,3,1,Completed,1.8,2,1.82,1.85,1.91,1.91,1.91,1.95,1.91,2.05,1.85,1.93,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,1st Round,5,Youzhny M.,Zeballos H.,70,83,753,686,6,4,6,4,3,6,6,1,,,3,1,Completed,1.1,7,1.11,5.25,1.11,6.5,1.12,7.73,1.13,8.77,1.1,6.86,,
39,London,Wimbledon,29/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Djokovic N.,Mannarino A.,1,55,16950,880,6,4,6,3,7,6,,,,,3,0,Completed,1.005,34,1.01,10.5,1.01,26,1.01,32.93,1.02,46,1.01,23.31,,
39,London,Wimbledon,29/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Federer R.,Willis M.,3,772,6425,26,6,0,6,3,6,4,,,,,3,0,Completed,1.01,26,1.01,11,1.01,17,1.02,22.73,1.03,26,1.01,17.83,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Querrey S.,Bellucci T.,41,62,1075,790,6,4,6,3,6,2,,,,,3,0,Completed,1.2,4.5,1.18,4,1.2,4.5,1.2,5.24,1.22,5.25,1.17,4.66,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Evans D.,Dolgopolov O.,91,33,648,1215,7,6,6,4,6,1,,,,,3,0,Completed,3.25,1.36,2.8,1.35,3.25,1.36,3.3,1.39,3.3,1.41,3.11,1.36,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Herbert P.H.,Dzumhur D.,81,87,691,660,3,6,7,6,7,6,6,2,,,3,1,Completed,1.28,3.75,1.25,3.5,1.29,3.75,1.31,3.85,1.34,4,1.27,3.67,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Lacko L.,Karlovic I.,123,32,501,1270,6,3,3,6,7,6,6,4,,,3,1,Completed,4.5,1.2,4.25,1.17,4,1.22,4.6,1.24,4.75,1.24,4.39,1.2,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Sock J.,Haase R.,26,98,1415,615,6,1,6,3,6,7,6,4,,,3,1,Completed,1.2,4.5,1.16,4.25,1.2,4.5,1.21,5,1.22,5,1.19,4.54,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Istomin D.,Almagro N.,116,47,531,944,6,4,7,6,6,2,,,,,3,0,Completed,1.4,2.75,1.4,2.75,1.4,3,1.45,3,1.45,3.1,1.4,2.89,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Goffin D.,Roger-Vasselin E.,11,186,2780,290,6,4,6,0,6,3,,,,,3,0,Completed,1.11,6.5,1.11,5.25,1.11,6.5,1.11,8.05,1.13,8.05,1.1,6.81,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Mahut N.,Ferrer D.,51,14,919,2605,6,1,6,4,6,3,,,,,3,0,Completed,2.3,1.61,2.2,1.6,2.2,1.67,2.26,1.68,2.33,1.72,2.22,1.65,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Cilic M.,Stakhovsky S.,13,94,2695,635,6,2,6,7,6,4,6,4,,,3,1,Completed,1.2,4.5,1.16,4.4,1.2,4.5,1.22,4.85,1.22,4.85,1.2,4.51,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Johnson S.,Chardy J.,29,34,1385,1175,6,1,7,6,6,3,,,,,3,0,Completed,1.53,2.5,1.5,2.4,1.53,2.5,1.63,2.44,1.63,2.5,1.56,2.41,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Kuznetsov An.,Muller G.,42,39,1013,1090,6,3,6,4,6,4,,,,,3,0,Completed,2.3,1.61,2.25,1.58,2.38,1.57,2.37,1.66,2.45,1.66,2.31,1.6,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Raonic M.,Seppi A.,7,45,3175,955,7,6,6,4,6,2,,,,,3,0,Completed,1.12,6,1.11,5.1,1.11,6.5,1.12,7.55,1.14,8,1.11,6.57,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Nishikori K.,Benneteau J.,6,547,4155,59,4,6,6,4,6,4,6,2,,,3,1,Completed,1.1,7,1.09,6,1.1,7,1.1,8.67,1.13,9,1.09,7.24,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Dimitrov G.,Simon G.,37,20,1150,1720,6,3,7,6,4,6,6,4,,,3,1,Completed,2,1.8,1.85,1.8,2,1.8,2,1.91,2.05,1.92,1.95,1.83,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Tomic B.,Albot R.,19,110,1760,544,7,6,6,3,6,7,6,3,,,3,1,Completed,1.1,7,1.09,6,1.11,6.5,1.1,8.67,1.12,9,1.09,7.38,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Ramos-Vinolas A.,Troicki V.,36,27,1165,1405,3,6,6,3,6,3,2,6,6,3,3,2,Completed,4,1.25,3.7,1.22,3.75,1.29,4.46,1.25,4.5,1.29,4.1,1.23,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Bautista Agut R.,Kukushkin M.,15,57,2150,867,,,,,,,,,,,,,Walkover,1.12,6,1.13,4.9,1.12,6,1.14,6.87,1.17,6.87,1.12,6.07,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Millman J.,Paire B.,67,23,770,1596,7,6,6,3,4,6,6,2,,,3,1,Completed,2.2,1.66,2,1.68,2.2,1.67,2.2,1.75,2.25,1.75,2.14,1.69,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Sousa J.,Novikov D.,31,145,1275,390,6,4,6,4,3,6,6,4,,,3,1,Completed,1.44,2.75,1.45,2.55,1.44,2.75,1.51,2.75,1.52,2.8,1.46,2.68,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Gasquet R.,Granollers M.,10,340,2905,138,4,6,7,5,6,3,6,1,,,3,1,Completed,1.1,7,1.08,6.5,1.08,8,1.08,9.87,1.1,9.87,1.08,8.01,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Murray A.,Lu Y.H.,2,76,8915,710,6,3,6,2,6,1,,,,,3,0,Completed,1.01,21,1.01,10,1.02,17,1.02,24.52,1.02,29.75,1.01,17.73,,
39,London,Wimbledon,30/06/16,Grand Slam,Outdoor,Grass,2nd Round,5,Vesely J.,Thiem D.,64,8,780,3175,7,6,7,6,7,6,,,,,3,0,Completed,6.5,1.11,5.1,1.11,6,1.12,6.87,1.14,7,1.15,6.08,1.12,,
39,London,Wimbledon,1/7/16,Grand Slam,Outdoor,Grass,2nd Round,5,Kyrgios N.,Brown D.,18,85,1855,673,6,7,6,1,2,6,6,4,6,4,3,2,Completed,1.08,8,1.07,7,1.08,8,1.09,9.35,1.1,9.35,1.08,7.81,,
39,London,Wimbledon,1/7/16,Grand Slam,Outdoor,Grass,2nd Round,5,Del Potro J.M.,Wawrinka S.,165,5,320,5035,3,6,6,3,7,6,6,3,,,3,1,Completed,2.62,1.5,2.55,1.45,2.62,1.44,2.86,1.48,3,1.53,2.66,1.47,,
39,London,Wimbledon,1/7/16,Grand Slam,Outdoor,Grass,2nd Round,5,Berdych T.,Becker B.,9,102,2950,577,6,4,6,1,6,2,,,,,3,0,Completed,1.08,8,1.08,6.25,1.11,6.5,1.09,9.35,1.14,9.35,1.08,7.49,,
39,London,Wimbledon,1/7/16,Grand Slam,Outdoor,Grass,2nd Round,5,Isner J.,Barton M.,17,248,2055,212,7,6,7,6,7,6,,,,,3,0,Completed,1.05,10,1.06,7.25,1.06,9,1.08,10.44,1.09,11.8,1.06,9.16,,
39,London,Wimbledon,1/7/16,Grand Slam,Outdoor,Grass,2nd Round,5,Pouille L.,Young D.,30,69,1311,757,6,4,6,3,6,3,,,,,3,0,Completed,1.72,2.1,1.72,1.95,1.67,2.2,1.74,2.22,1.85,2.23,1.72,2.1,,
39,London,Wimbledon,1/7/16,Grand Slam,Outdoor,Grass,2nd Round,5,Lopez F.,Fognini F.,21,35,1630,1170,3,6,6,7,6,3,6,3,6,3,3,2,Completed,1.25,4,1.25,3.5,1.25,4,1.28,4.14,1.3,4.14,1.25,3.86,,
39,London,Wimbledon,1/7/16,Grand Slam,Outdoor,Grass,2nd Round,5,Tsonga J.W.,Monaco J.,12,97,2725,620,6,1,6,4,6,3,,,,,3,0,Completed,1.14,5.5,1.14,4.75,1.14,5,1.17,5.77,1.18,6.5,1.14,5.52,,
39,London,Wimbledon,2/7/16,Grand Slam,Outdoor,Grass,2nd Round,5,Zverev A.,Youzhny M.,28,70,1385,753,6,4,3,6,6,0,4,6,6,2,3,2,Completed,1.22,4.33,1.2,4,1.2,4.5,1.26,4.34,1.26,4.85,1.21,4.28,,
39,London,Wimbledon,1/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Federer R.,Evans D.,3,91,6425,648,6,4,6,2,6,2,,,,,3,0,Completed,1.02,17,1.02,9.5,1.02,15,1.04,18.08,1.04,18.75,1.03,14.82,,
39,London,Wimbledon,2/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Johnson S.,Dimitrov G.,29,37,1385,1150,6,7,7,6,6,4,6,2,,,3,1,Completed,2.2,1.66,2.15,1.62,2.2,1.67,1.75,2.14,2.27,1.83,2.15,1.69,,
39,London,Wimbledon,2/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Nishikori K.,Kuznetsov An.,6,42,4155,1013,7,5,6,3,7,5,,,,,3,0,Completed,1.16,5,1.16,4.5,1.2,4.5,1.24,4.72,1.24,5.25,1.19,4.65,,
39,London,Wimbledon,2/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Cilic M.,Lacko L.,13,123,2695,501,6,3,6,3,6,4,,,,,3,0,Completed,1.1,7,1.11,5.1,1.11,6.5,1.12,8.01,1.12,8.01,1.1,6.93,,
39,London,Wimbledon,2/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Querrey S.,Djokovic N.,41,1,1075,16950,7,6,6,1,3,6,7,6,,,3,1,Completed,26,1.01,12,1.01,17,1.02,31.3,1.01,39.75,1.02,20.78,1.01,,
39,London,Wimbledon,2/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Mahut N.,Herbert P.H.,51,81,919,691,7,6,6,4,3,6,6,3,,,3,1,Completed,1.36,3.25,1.28,3.2,1.36,3.25,1.39,3.32,1.39,3.55,1.33,3.28,,
39,London,Wimbledon,2/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Murray A.,Millman J.,2,67,8915,770,6,3,7,5,6,2,,,,,3,0,Completed,1.01,23,1.01,11,1.01,21,1.02,25.5,1.03,28.25,1.01,18.12,,
39,London,Wimbledon,2/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Tomic B.,Bautista Agut R.,19,15,1760,2150,6,2,6,4,6,4,,,,,3,0,Completed,2,1.8,1.9,1.8,2,1.8,2.21,1.71,2.21,1.87,1.99,1.79,,
39,London,Wimbledon,2/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Goffin D.,Istomin D.,11,116,2780,531,6,4,6,3,2,6,6,1,,,3,1,Completed,1.14,5.5,1.16,4.5,1.17,5,1.19,5.65,1.19,5.75,1.17,5.04,,
39,London,Wimbledon,2/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Raonic M.,Sock J.,7,26,3175,1415,7,6,6,4,7,6,,,,,3,0,Completed,1.14,5.5,1.16,4.5,1.14,5,1.18,5.77,1.18,6,1.15,5.34,,
39,London,Wimbledon,3/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Tsonga J.W.,Isner J.,12,17,2725,2055,6,7,3,6,7,6,6,2,19,17,3,2,Completed,1.72,2.1,1.72,1.95,1.67,2.1,1.73,2.26,1.8,2.26,1.72,2.12,,
39,London,Wimbledon,3/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Pouille L.,Del Potro J.M.,30,165,1311,320,6,7,7,6,7,5,6,1,,,3,1,Completed,5,1.16,4.25,1.16,5,1.17,5.05,1.22,5.25,1.22,4.78,1.18,,
39,London,Wimbledon,3/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Gasquet R.,Ramos-Vinolas A.,10,36,2905,1165,2,6,7,6,6,2,6,3,,,3,1,Completed,1.11,6.5,1.1,6,1.11,6,1.28,4.07,1.28,7.25,1.12,6.32,,
39,London,Wimbledon,3/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Kyrgios N.,Lopez F.,18,21,1855,1630,6,3,6,7,6,3,6,4,,,3,1,Completed,1.36,3.25,1.35,2.9,1.36,3,1.36,3.51,1.4,3.51,1.34,3.22,,
39,London,Wimbledon,3/7/16,Grand Slam,Outdoor,Grass,3rd Round,5,Berdych T.,Zverev A.,9,28,2950,1385,6,3,6,4,4,6,6,1,,,3,1,Completed,1.44,2.75,1.4,2.75,1.4,3,1.47,2.96,1.48,3.1,1.42,2.86,,
39,London,Wimbledon,3/7/16,Grand Slam,Outdoor,Grass,3rd Round,3,Vesely J.,Sousa J.,64,31,780,1275,6,2,6,2,7,5,,,,,3,0,Completed,1.4,3,1.38,2.8,1.4,3,1.44,3.06,1.45,3.06,1.41,2.85,,
39,London,Wimbledon,4/7/16,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Johnson S.,3,29,6425,1385,6,2,6,3,7,5,,,,,3,0,Completed,1.14,5.5,1.15,4.6,1.14,5.5,1.15,6.79,1.17,6.79,1.14,5.62,,
39,London,Wimbledon,4/7/16,Grand Slam,Outdoor,Grass,4th Round,5,Cilic M.,Nishikori K.,13,6,2695,4155,6,1,5,1,,,,,,,1,0,Retired,2.2,1.66,2,1.7,2.2,1.67,2.21,1.76,2.25,1.78,2.12,1.72,,
39,London,Wimbledon,4/7/16,Grand Slam,Outdoor,Grass,4th Round,5,Querrey S.,Mahut N.,41,51,1075,919,6,4,7,6,6,4,,,,,3,0,Completed,2.2,1.66,2.1,1.62,2.2,1.67,2.36,1.68,2.37,1.7,2.25,1.64,,
39,London,Wimbledon,4/7/16,Grand Slam,Outdoor,Grass,4th Round,5,Raonic M.,Goffin D.,7,11,3175,2780,4,6,3,6,6,4,6,4,6,4,3,2,Completed,1.16,5,1.17,4.25,1.17,5,1.21,5.14,1.23,5.14,1.18,4.78,,
39,London,Wimbledon,4/7/16,Grand Slam,Outdoor,Grass,4th Round,5,Pouille L.,Tomic B.,30,19,1311,1760,6,4,4,6,3,6,6,4,10,8,3,2,Completed,3.4,1.33,3,1.3,3.25,1.36,3.5,1.36,3.5,1.39,3.26,1.34,,
39,London,Wimbledon,4/7/16,Grand Slam,Outdoor,Grass,4th Round,5,Murray A.,Kyrgios N.,2,18,8915,1855,7,5,6,1,6,4,,,,,3,0,Completed,1.14,5.5,1.15,4.75,1.17,5,1.19,5.58,1.19,5.93,1.16,5.27,,
39,London,Wimbledon,4/7/16,Grand Slam,Outdoor,Grass,4th Round,5,Tsonga J.W.,Gasquet R.,12,10,2725,2905,4,2,,,,,,,,,0,0,Retired,2,1.8,1.9,1.8,2.1,1.73,2.23,1.75,2.23,1.86,2.04,1.77,,
39,London,Wimbledon,5/7/16,Grand Slam,Outdoor,Grass,4th Round,5,Berdych T.,Vesely J.,9,64,2950,780,4,6,6,3,7,6,6,7,6,3,3,2,Completed,1.2,4.5,1.2,4,1.3,3.5,1.24,4.55,1.3,4.8,1.21,4.32,,
39,London,Wimbledon,6/7/16,Grand Slam,Outdoor,Grass,Quarterfinals,5,Federer R.,Cilic M.,3,13,6425,2695,6,7,4,6,6,3,7,6,6,3,3,2,Completed,1.28,3.75,1.25,3.4,1.33,3.4,1.33,3.7,1.33,4.1,1.28,3.69,,
39,London,Wimbledon,6/7/16,Grand Slam,Outdoor,Grass,Quarterfinals,5,Raonic M.,Querrey S.,7,41,3175,1075,6,4,7,5,5,7,6,4,,,3,1,Completed,1.28,3.75,1.25,3.4,1.3,3.5,1.32,3.85,1.35,4,1.29,3.63,,
39,London,Wimbledon,6/7/16,Grand Slam,Outdoor,Grass,Quarterfinals,5,Berdych T.,Pouille L.,9,30,2950,1311,7,6,6,3,6,2,,,,,3,0,Completed,1.22,4.33,1.25,3.4,1.25,4,1.27,4.35,1.28,4.5,1.24,4.07,,
39,London,Wimbledon,6/7/16,Grand Slam,Outdoor,Grass,Quarterfinals,5,Murray A.,Tsonga J.W.,2,12,8915,2725,7,6,6,1,3,6,4,6,6,1,3,2,Completed,1.1,7,1.1,6,1.11,6.5,1.12,8.01,1.13,8.01,1.1,6.94,,
39,London,Wimbledon,8/7/16,Grand Slam,Outdoor,Grass,Semifinals,5,Raonic M.,Federer R.,7,3,3175,6425,6,3,6,7,4,6,7,5,6,3,3,2,Completed,2.62,1.5,2.35,1.52,2.25,1.62,2.55,1.55,2.66,1.62,2.5,1.54,,
39,London,Wimbledon,8/7/16,Grand Slam,Outdoor,Grass,Semifinals,5,Murray A.,Berdych T.,2,9,8915,2950,6,3,6,3,6,3,,,,,3,0,Completed,1.1,7,1.12,5,1.12,6,1.15,6.75,1.17,7.5,1.12,6.55,,
39,London,Wimbledon,10/7/16,Grand Slam,Outdoor,Grass,The Final,5,Murray A.,Raonic M.,2,7,8915,3175,6,4,7,6,7,6,,,,,3,0,Completed,1.25,4.33,1.25,3.5,1.25,4,1.27,4.36,4.36,1.3,3.97,1.26,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Broady L.,Matosevic M.,182,138,282,391,5,7,4,6,6,3,6,2,6,3,3,2,Completed,2.62,1.44,2.6,1.48,2.62,1.44,2.95,1.46,3,1.48,2.75,1.43,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Cilic M.,Moriya H.,9,174,3540,294,6,3,6,2,7,6,,,,,3,0,Completed,1.02,17,1.03,11,1.03,12,1.03,20,1.04,20,1.02,14.85,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Berankis R.,Haider-Maurer A.,90,57,577,857,6,2,5,2,,,,,,,1,0,Retired,1.5,2.5,1.52,2.45,1.53,2.38,1.54,2.66,1.57,2.7,1.51,2.54,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Thiem D.,Sela D.,30,85,1235,617,2,6,6,3,6,4,6,4,,,3,1,Completed,1.53,2.37,1.5,2.5,1.53,2.38,1.63,2.44,1.63,2.6,1.54,2.45,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Granollers M.,Tipsarevic J.,72,486,715,76,6,3,6,4,6,2,,,,,3,0,Completed,1.57,2.25,1.62,2.25,1.53,2.38,1.6,2.5,1.65,2.51,1.57,2.37,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Goffin D.,Zeballos H.,15,128,2010,431,7,6,6,1,6,1,,,,,3,0,Completed,1.11,6.5,1.13,5.5,1.11,6,1.13,7.22,1.14,7.5,1.11,6.22,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Verdasco F.,Klizan M.,43,39,1045,1100,4,6,6,2,6,3,6,7,13,11,3,2,Completed,1.28,3.5,1.28,3.5,1.3,3.4,1.32,3.74,1.33,3.75,1.29,3.52,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Kyrgios N.,Schwartzman D.,29,64,1245,760,6,0,6,2,7,6,,,,,3,0,Completed,1.04,13,1.05,9,1.04,11,1.06,12.5,1.06,13,1.04,10.78,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Mayer L.,Kokkinakis T.,21,71,1605,723,7,6,7,6,6,4,,,,,3,0,Completed,1.53,2.37,1.52,2.45,1.5,2.5,1.64,2.42,1.64,2.55,1.56,2.39,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Isner J.,Soeda G.,17,91,1890,575,7,6,6,4,6,4,,,,,3,0,Completed,1.06,10,1.08,7,1.07,7.5,1.09,9.16,1.09,10.4,1.07,8.44,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Djokovic N.,Kohlschreiber P.,1,33,13845,1195,6,4,6,4,6,4,,,,,3,0,Completed,1.03,15,1.01,12,1.03,12,1.05,13,1.05,16.5,1.03,12.4,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Nieminen J.,Hewitt L.,92,118,564,465,3,6,6,3,4,6,6,0,11,9,3,2,Completed,2.37,1.53,2.45,1.52,2.38,1.57,2.47,1.61,2.55,1.61,2.4,1.55,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Monaco J.,Mayer F.,35,294,1170,163,6,1,6,2,6,4,,,,,3,0,Completed,3.4,1.3,3.2,1.33,3,1.36,3.4,1.37,3.4,1.41,3.15,1.35,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Nishikori K.,Bolelli S.,5,55,5660,871,6,3,6,7,6,2,3,6,6,3,3,2,Completed,1.22,4,1.22,4,1.25,4,1.25,4.46,1.27,4.46,1.23,3.99,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Tomic B.,Struff J.L.,26,112,1355,478,6,3,3,6,2,6,6,2,6,3,3,2,Completed,1.16,5,1.17,4.75,1.14,5,1.16,6.17,1.18,6.71,1.15,5.21,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,De Schepper K.,Smith J.P.,163,160,320,323,4,6,4,6,7,6,6,4,6,4,3,2,Completed,1.53,2.37,1.55,2.4,1.53,2.38,1.61,2.49,1.61,2.52,1.55,2.41,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Raonic M.,Gimeno-Traver D.,8,63,4440,763,6,2,6,3,3,6,7,6,,,3,1,Completed,1.02,17,1.03,10,1.02,15,1.03,17.5,1.04,20.25,1.02,14.66,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Haas T.,Lajovic D.,861,86,20,615,6,2,6,3,4,6,6,2,,,3,1,Completed,1.53,2.37,1.55,2.4,1.53,2.38,1.63,2.44,1.63,2.5,1.57,2.37,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Ebden M.,Rola B.,148,93,367,549,6,2,6,1,6,4,,,,,3,0,Completed,1.16,5,1.17,4.75,1.17,4.5,1.21,5,1.21,5.53,1.18,4.8,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Johnson S.,Lacko L.,52,94,895,548,6,3,6,7,4,6,6,1,6,4,3,2,Completed,1.36,3,1.33,3.2,1.36,3,1.33,3.64,1.41,3.64,1.34,3.21,,
39,London,Wimbledon,29/06/15,Grand Slam,Outdoor,Grass,1st Round,5,Estrella Burgos V.,Becker B.,48,51,941,905,5,7,6,1,6,4,6,4,,,3,1,Completed,1.83,1.83,1.82,1.9,1.91,1.8,2.02,1.88,2.06,1.93,1.91,1.85,,
